# The event-alphabet mapping G-ORDER decided under (INV-INS-138) while the generated
# api30 catalogue was its oracle. One row per (`.mop` event -> `ORDER` symbol)
# association, per specification. A mapping is a judgement about what a pointcut
# captures, and a wrong one is a wrong verdict in both directions, so it was never
# inferred; that discipline is what made the re-anchoring below checkable.
#
# D-16 (2026-08-26, task 11.3): **nothing reads this file.** The sole oracle of
# `jca_android` is the pinned expert copy `RVSec-replication-package/tools/rules/`, and
# `scripts/gh105_order_gate.py` reads `order_alphabet_map_expert.csv` -- the same
# associations, dispositions and reasons, re-keyed to the expert rules' symbols and lines
# by `scripts/gh105_expert_alphabet.py`, by signature and never by name. The row-by-row
# account of what the move cost is `order_alphabet_map_delta.csv`; the reading of it is
# `data/gh105/evidence/f8-order-alphabet-expert.md`.
#
# The file stays on disk for the reason every superseded record of this change stays: it
# is the artefact the pre-D-16 verdicts were computed on, and the evidence that cites
# them (`f1-order-gate-precedence.md`, `f2-*.md`, `f3-OrderMapComplete.md`) resolves over
# it (INV-INS-118). It is not a fallback and there is no code path that would reach it --
# G-ORDER names one map, and pointing `--rules` at the expert catalogue while this file
# supplied the anchors would compare expert symbols against api30 lines and read the
# mis-keying as a set of ordering defects. Everything below is history; read the
# successor.
#
# What the switch measured, on the day it landed: 14 passed / 0 failed / 8 allow-listed
# under this file and the api30 rules, against 13 / 6 / 3 under the successor and the
# expert rules. Four of the six are the same divergence with a witness written in the
# other catalogue's symbols and are re-keyed by task 11.4; one allowance stops being
# needed (`CipherInputStreamSpec`, whose witness came from a constructor only api30
# declared); two are new and behavioural (`KeyPairSpec`, `MacSpec`) and belong to task
# 11.6 and a researcher decision.
#
# The mapping is not a bijection, on purpose and in both directions. The `.mop`
# separates overloads to bind arguments (`CipherSpec.i2` is one event over the six
# `init(int, Key, ...)` overloads the rule names apart), and the rule aggregates
# events the `.mop` keeps together (`SignatureSpec.update` is `Updates` whole).
# `symbol_kind` says which side of that a row is on.
#
# `disposition = order-unmapped` is the exemption INV-INS-138 grants: the event has
# no `ORDER` counterpart at all, and the gate erases it from BOTH languages before
# deciding equivalence. That is what lets an absorbed accuser -- one whose body
# carries an accusation of its own, so the set would lose a report by deleting it
# (`SecureRandomSpec.g4`, `PBEKeySpecSpec.f1` and `f2`) -- satisfy G-ACC by entering
# the automaton without breaking the language comparison. It is a claim with a reason
# attached, never a way to make a comparison come out right. A negated twin that Group 3
# fused into its sibling gets no row: it stopped existing as an event (design.md census,
# corrected 2026-08-20). The twins the fusion did not reach are still events and still
# need a row -- `KeyStoreSpec.g2`, `KeyGeneratorSpec.g3`, `MacSpec.g3`,
# `KeyManagerFactorySpec.g3` -- and `order-unmapped` is what they get, for the reason
# every one of them carries: the rejected call is the same call as the accepted one, and
# what rejects it is a CONSTRAINTS clause, which an ORDER has no symbol for.
#
# Not every absorbed accuser needs the exemption. `KeyPairGeneratorSpec.initError`
# is absorbed and yet `mapped`, to `i3`, because the rule's `i3: initialize(keySize)`
# is what the call is whatever size it carries -- the bound is a CONSTRAINTS clause,
# not an ORDER symbol -- so the honest row is the mapping, and the two events
# standing for one symbol is the non-bijection this file already models (task 3.6).
#
# Covered here (task 2.8) -- the specifications Groups 3 and 5 reach first:
#   Group 3, the nine orphan-carrying specifications: IvParameterSpec,
#   KeyPairGeneratorSpec, PBEKeySpecSpec, PBEParameterSpecSpec, SSLContextSpec,
#   SecretKeySpecSpec, SecureRandomSpec, SignatureSpec, TrustManagerFactorySpec.
#   Group 5, the pilot chain of task 5.1 (SecureRandom -> byte[] -> IvParameterSpec
#   -> Cipher): CipherSpec. The other two links are already covered above.
#
# Mapped at task 7.1, which completed the file -- the twelve specifications left over
# once Groups 3 and 5 had taken theirs: CipherInputStreamSpec, CipherOutputStreamSpec,
# DHGenParameterSpecSpec, GCMParameterSpecSpec, HMACParameterSpecSpec, KeyGeneratorSpec,
# KeyManagerFactorySpec, KeyPairSpec, KeyStoreSpec, MacSpec, MessageDigestSpec,
# SecretKeySpec. Two of them had grown events since the census that named them:
# KeyGeneratorSpec went from 5 to 8 and MacSpec from 8 to 12.
#
# Two of the set's 24 specifications are declared G-ORDER skips rather than missing
# rows, and a declared skip is prose here and never a data row: `read_map` groups by
# specification and `build_automata` skips on `if not rows`, so any row at all -- even
# an empty one -- would take the file out of the skip and make the gate look for a rule
# that does not exist.
#
#   RandomStringPassword  api30 states no RandomStringPassword.cryptsl. The file is the
#     set's dataflow bridge over `String.valueOf(Object)` and `String.toCharArray()`,
#     two JDK conversions no CrySL rule of the oracle orders. Its `ere : vo gb` is a
#     claim about a conversion, not about an API's typestate, and there is nothing to
#     compare it against.
#
#   IvChainJunction  api30 states no IvChainJunction.cryptsl. The file reads three of
#     `Cipher.cryptsl`'s REQUIRES clauses over arguments CipherSpec cannot bind, and it
#     is deliberately not a second statement of Cipher's ordering: its `ere` accepts
#     every sequence of its own events, which is the whole claim it makes about order --
#     none. Mapping it to Cipher.cryptsl would compare Cipher's ORDER against a free
#     star over a subset of Cipher's calls, which diverges by construction and would
#     report an ordering defect against a file that states no ordering.
#
# A symbol the rule declares and no `.mop` event covers is recorded here and nowhere
# else, because there is no data row that can hold it: `order-unmapped` erases an event
# of the `.mop`, never a symbol of the rule, and `gate_allowlist.csv` holds only the
# rule-side cases that G-ORDER actually reports -- `CipherInputStreamSpec`'s `c1 r1 c`
# and `SecretKeySpec`'s `d` are there because they are hits to forgive, and a row that
# forgives nothing would be counted as a decision to forgive by the reader that loads
# that file. One such symbol family exists in this set (task 10.5):
#
#   KeyStoreSpec  api30's KeyStore.cryptsl declares `scE: setCertificateEntry` (`:67`)
#     and `skE1`/`skE2: setKeyEntry` (`:69`, `:71`), and no event of this set observes
#     any of the three. It is not an ordering divergence and G-ORDER reports none: the
#     rule's own ORDER (`:79`) is `Gets, Loads, ((gE?, gk) | (sE, Stores))*`, which names
#     none of them, so the aggregate `Entries` that holds them is declared and never
#     used, and two languages cannot differ over a symbol neither expression contains.
#     D-16 (2026-08-25) settles it rather than reopening it: the sole oracle of this set
#     is the pinned expert copy, and RVSec-replication-package/tools/rules/KeyStore.crysl
#     declares no setter events at all -- its alphabet is g1, g2, l1, l2, s1, s2, ge1,
#     se1, gk1 -- so nothing is uncovered against the oracle this set answers to.
#     Observing setCertificateEntry/setKeyEntry would be a new accusation class, which
#     this change does not add.
#
# gh109 task 6.2 (2026-08-27) qualifies two claims above, by measurement.
#
# First, "nothing reads this file" is no longer true, and was already only half true when
# it was written: no *gate* reads it -- G-ORDER reads the expert successor -- but the
# MOP-CrySL conformance component reads exactly this file, as its M2 epsilon-erasure
# source (`AlphabetMap.java`, `M2OrderCorpusTest:79`, `M1EventsCorpusTest:62`). An event
# of the paired corpus with no row here is not erased and not mapped: M2 emits
# ORDER-SEM-DISPOSICAO for it and refuses to choose. So the file is live, and a new
# specification that lands without its rows takes a refusal with it.
#
# Second, the anchoring. The fourteen producer specifications of gh109 group G2 were
# written from the pinned expert oracle alone, under D-16, and eight of the rules they
# transcribe have no `.cryptsl` file in the api30 generation at all. Their rows are
# therefore anchored on the expert rule -- `<Rule>.crysl` with an expert line -- and the
# `.cryptsl` spelling of the rows above is history, not a schema. Which of the fourteen
# api30 happened to generate says nothing about where the judgement came from, so all
# fourteen are anchored the same way, declared in `EXPERT_NATIVE_SPECS` in
# `scripts/gh105_expert_alphabet.py`; the derivation carries them through untouched and
# the delta records each as `expert-native`, an origin rather than a move. Every one of
# the nineteen associations is one-to-one -- the `.mop` transcribes the rule's own event
# labels, constructor for constructor -- which is why their reasons are mostly empty:
# a row says something only where the transcription is not the obvious one.
#
# Columns: `rule_line` points at the event declaration in
# MetaCrySL/generated/api30/<rule>, which is the read-only oracle -- a mapping that
# cannot name its line is a mapping nobody checked.
spec,mop_event,order_symbol,symbol_kind,rule,rule_line,disposition,reason
SSLContextSpec,init,Init,event,SSLContext.cryptsl,29,mapped,"the rule names one init event, `init(kms, tms, _)`, and the `.mop` has one event for it"
SSLContextSpec,engine,Engine,aggregate,SSLContext.cryptsl,35,mapped,"`createSSLEngine(..)` is one event over both overloads, which is the aggregate whole"
SSLContextSpec,getDefault,,,SSLContext.cryptsl,,order-unmapped,"`getDefault()` is a FORBIDDEN clause and the rule's EVENTS do not name it, so it has no ORDER symbol -- the same reading as PBEKeySpecSpec.f1/f2 over the identical `PBEKeySpec(char[]) => Con`. The oracle does write `getDefault() => Gets`, which reads the forbidden call as filling the position the legitimate getInstance fills; this set deliberately does not model it that way, because making a forbidden call an alternative opening of the ordering is the opposite of what FORBIDDEN says (the reason PBEKeySpecSpec.mop:183-189 already records). The event is a self-loop at every state, so it moves the language nowhere and the erasure hides nothing. Added by task 9.9"
SecretKeyFactorySpec,get,Get,aggregate,SecretKeyFactory.crysl,12,mapped,"one event over `getInstance(String)` and `getInstance(String, String)`, the rule's `Get := g1 | g2` whole"
SecretKeyFactorySpec,gen,gS,event,SecretKeyFactory.crysl,14,mapped,"`key = generateSecret(keySpec)`, the alternative of `Gen` that binds the key spec the rule's REQUIRES names"
SecretKeyFactorySpec,translate,tK,event,SecretKeyFactory.crysl,15,mapped,"`key = translateKey(otherKey)`, the other alternative of `Gen`; the rule's REQUIRES names a `keySpec` this overload does not bind"
SecretKeySpecSpec,c1,c1,event,SecretKeySpec.cryptsl,17,mapped,
SecretKeySpecSpec,c2,c2,event,SecretKeySpec.cryptsl,19,mapped,
SecureRandomSpec,c1,c1,event,SecureRandom.cryptsl,23,mapped,
SecureRandomSpec,c2,c2,event,SecureRandom.cryptsl,25,mapped,
SecureRandomSpec,g1,g1,event,SecureRandom.cryptsl,29,mapped,
SecureRandomSpec,g2,g2,event,SecureRandom.cryptsl,31,mapped,
SecureRandomSpec,g3,gI,event,SecureRandom.cryptsl,33,mapped,"`getInstanceStrong()`; the `.mop` numbers it g3 and the rule names it gI, which is exactly the kind of association that cannot be inferred from the name"
SecureRandomSpec,g4,,,SecureRandom.cryptsl,,order-unmapped,"the invalid-algorithm accuser over the same `getInstance(String, ..)` calls as g1/g2; task 3.1 absorbs it"
SecureRandomSpec,setSeed1,s2,event,SecureRandom.cryptsl,43,mapped,"`setSeed(long)` is the rule's s2 -- the numbering is crossed against the `.mop`, which is why this row exists"
SecureRandomSpec,setSeed2,s1,event,SecureRandom.cryptsl,41,mapped,"`setSeed(byte[])` is the rule's s1"
SecureRandomSpec,genSeed,gS,event,SecureRandom.cryptsl,39,mapped,
SecureRandomSpec,next1,,,SecureRandom.cryptsl,,order-unmapped,"`nextInt(int)`. The rule's `ne` is `next(numB)` -- `next(int)`, the protected method -- and no rule event names `nextInt`. Mapping the two together would be an inference about which call the oracle meant, which INV-INS-138 forbids"
SecureRandomSpec,next2,nB,event,SecureRandom.cryptsl,49,mapped,"`nextBytes(byte[])`. This is the anchored case: the rule's ORDER ends in `Ends*` and the automaton's end state omitted next2, so a second `nextBytes()` was accused of a wrong call sequence -- 12,400 events, 99.98 % of them in libraries. Task 4.5 added the row; the mapping itself never changed"
SecureRandomSpec,next3,,,SecureRandom.cryptsl,,order-unmapped,"`nextInt()` with no argument; the rule names no such event. Same reading as next1"
SecureRandomSpec,ints,,,SecureRandom.cryptsl,,order-unmapped,"`ints(..)` returns an IntStream and the rule names no stream event; the site exists to mark the stream randomized, not to order anything"
SignatureSpec,g1,g1,event,Signature.cryptsl,29,mapped,
SignatureSpec,g2,g2,event,Signature.cryptsl,31,mapped,
SignatureSpec,i1,i1,event,Signature.cryptsl,35,mapped,
SignatureSpec,i2,i2,event,Signature.cryptsl,37,mapped,
SignatureSpec,i3,i3,event,Signature.cryptsl,39,mapped,
SignatureSpec,i4,i4,event,Signature.cryptsl,41,mapped,
SignatureSpec,update,Updates,aggregate,Signature.cryptsl,55,mapped,"one `update(..)` event over all four overloads the rule names apart, which is the aggregate whole"
SignatureSpec,s1,s1,event,Signature.cryptsl,57,mapped,
SignatureSpec,s2,s2,event,Signature.cryptsl,59,mapped,
SignatureSpec,v1,v1,event,Signature.cryptsl,63,mapped,
SignatureSpec,v2,v2,event,Signature.cryptsl,65,mapped,
TrustManagerFactorySpec,g1,g1,event,TrustManagerFactory.cryptsl,17,mapped,
TrustManagerFactorySpec,g2,g2,event,TrustManagerFactory.cryptsl,19,mapped,
TrustManagerFactorySpec,init,Init,aggregate,TrustManagerFactory.cryptsl,27,mapped,"one event over `init(KeyStore)` and `init(ManagerFactoryParameters)`, which is the aggregate whole"
TrustManagerFactorySpec,gtm1,gtm,event,TrustManagerFactory.cryptsl,29,mapped,"the association is with `getTrustManagers()`. Task 6.2 repaired the three defects that kept this event from ever firing -- the return type declared `KeyManager[]` where the API returns `TrustManager[]`, the parameter declared `TrustManager[][]`, and the target bound to a name the specification does not declare -- and none of them changed which rule event this is, only what it binds and whether it runs. The symbol is unchanged and so is this row; the `g1 i1 gtm` divergence the gate reports against this specification is the automatons and stays with task 7.1"
CipherSpec,g1,g1,event,Cipher.cryptsl,53,mapped,
CipherSpec,g2,g2,event,Cipher.cryptsl,55,mapped,
CipherSpec,g3,,,Cipher.cryptsl,,order-unmapped,"the invalid-transformation accuser over the same `getInstance(String)` call as g1; the transformation is a CONSTRAINTS matter"
CipherSpec,i1,i1,event,Cipher.cryptsl,59,mapped,"`init(int, Certificate, ..)` is one event over the rule's two certificate overloads"
CipherSpec,i1,i2,event,Cipher.cryptsl,61,mapped,"the second half of the same pointcut: `init(encmode, cert, ranGen)`"
CipherSpec,i2,i3,event,Cipher.cryptsl,63,mapped,"`init(int, Key, ..)` is one event over the rule's six key overloads (i3 to i8); the six rows are the non-bijection INV-INS-138 warns about"
CipherSpec,i2,i4,event,Cipher.cryptsl,65,mapped,
CipherSpec,i2,i5,event,Cipher.cryptsl,67,mapped,
CipherSpec,i2,i6,event,Cipher.cryptsl,69,mapped,
CipherSpec,i2,i7,event,Cipher.cryptsl,71,mapped,
CipherSpec,i2,i8,event,Cipher.cryptsl,73,mapped,
CipherSpec,u1,u1,event,Cipher.cryptsl,81,mapped,
CipherSpec,u2,u2,event,Cipher.cryptsl,83,mapped,
CipherSpec,u3,u3,event,Cipher.cryptsl,85,mapped,
CipherSpec,u4,u4,event,Cipher.cryptsl,87,mapped,
CipherSpec,u5,u5,event,Cipher.cryptsl,89,mapped,
CipherSpec,wkb1,w,event,Cipher.cryptsl,111,mapped,"`wrap(Key)`; the rule binds the wrapped key and the `.mop` binds the returned bytes, which is a binding difference and not an ordering one"
CipherSpec,f1,f1,event,Cipher.cryptsl,93,mapped,
CipherSpec,f2,f2,event,Cipher.cryptsl,95,mapped,"`doFinal(byte[], ..)` returning `byte[]` covers both of the rule's returning overloads that take an argument. Task 6.6 narrowed it off `doFinal()`, which is the rule's f1 and this file's; the two events used to match that one call between them, and the pointcut now says what this row already claimed"
CipherSpec,f2,f4,event,Cipher.cryptsl,99,mapped,"the second half of the same pointcut: `doFinal(plainText, plain_off, len)`. The set declares no separate f4 event, which is why f4 is reachable only through this row"
CipherSpec,f3,f3,event,Cipher.cryptsl,97,mapped,
CipherSpec,f5,f5,event,Cipher.cryptsl,101,mapped,
CipherSpec,f6,f6,event,Cipher.cryptsl,103,mapped,
CipherSpec,f7,f7,event,Cipher.cryptsl,105,mapped,
CipherInputStreamSpec,c1,c2,event,CipherInputStream.cryptsl,21,mapped,"the pointcut is `call(public CipherInputStream.new(InputStream, Cipher))`, which is the rule's two-argument constructor and only that. The rule's `c1: CipherInputStream(is)` is the one-argument constructor, which android-30's `javax/crypto/CipherInputStream` declares `protected`; the pointcut asks for `public` and no application call site can reach the other one"
CipherInputStreamSpec,r1,r1,event,CipherInputStream.cryptsl,25,mapped,"one event over `read()` and `read(byte[])`, which the rule names apart as r1 and r2"
CipherInputStreamSpec,r1,r2,event,CipherInputStream.cryptsl,27,mapped,the second half of the same pointcut: `r2: read(b)`
CipherInputStreamSpec,r2,r3,event,CipherInputStream.cryptsl,29,mapped,"`read(byte[], int, int)` is the rule's r3; the numbering is crossed against the `.mop`, whose r2 is the three-argument overload"
CipherInputStreamSpec,cl1,c,event,CipherInputStream.cryptsl,33,mapped,
CipherOutputStreamSpec,c1,c2,event,CipherOutputStream.cryptsl,23,mapped,"the pointcut is `call(public CipherOutputStream.new(OutputStream, Cipher))`. The rule's `c1: CipherOutputStream(os)` is the one-argument constructor, `protected` in android-30's `javax/crypto/CipherOutputStream`, and the pointcut asks for `public`"
CipherOutputStreamSpec,w1,w1,event,CipherOutputStream.cryptsl,27,mapped,"`write(int)`; the rule's `w1: write(b)` is over the object declared `int b` (CipherOutputStream.cryptsl:15), which is the integer overload"
CipherOutputStreamSpec,w1,w2,event,CipherOutputStream.cryptsl,29,mapped,"the second half of the same pointcut: `write(byte[])`, which the rule writes `w2: write(byte)` over the object declared `byte[] byte` (CipherOutputStream.cryptsl:9) -- the object's name is the type of the other one, and reading it as the integer overload would cross this row with w1"
CipherOutputStreamSpec,w2,w3,event,CipherOutputStream.cryptsl,31,mapped,"`write(byte[], int, int)` is the rule's w3"
CipherOutputStreamSpec,fl,,,CipherOutputStream.cryptsl,,order-unmapped,"`flush()`. The rule's EVENTS declare no flush event at all -- `Constructs`, `Writes := w1 | w2 | w3` and `c` are the whole alphabet -- so the call is outside the rule's alphabet and has no ORDER symbol. Same reading as PBEKeySpecSpec.f1. The erasure exposes a divergence rather than hiding one: the `ere` puts `fl` inside the mandatory `(w1 | w2 | fl)+`, so a stream that only flushes reaches `cl`"
CipherOutputStreamSpec,cl,c,event,CipherOutputStream.cryptsl,35,mapped,
DHGenParameterSpecSpec,c1,c1,event,DHGenParameterSpec.cryptsl,13,mapped,"the rule declares one event and the `.mop` one; the `condition(exponentSize < primeSize)` is a guard over the same call, not a second symbol"
GCMParameterSpecSpec,c1,c1,event,GCMParameterSpec.cryptsl,17,mapped,
GCMParameterSpecSpec,c2,c2,event,GCMParameterSpec.cryptsl,19,mapped,
HMACParameterSpecSpec,c,c1,event,HMACParameterSpec.cryptsl,11,mapped,"`new HMACParameterSpec(int)`; the `.mop` names the event `c` and the rule `c1`, an association the names do not give"
KeyGeneratorSpec,g1,g1,event,KeyGenerator.cryptsl,19,mapped,`getInstance(String)` on the accepted-algorithm branch
KeyGeneratorSpec,g2,g2,event,KeyGenerator.cryptsl,21,mapped,"`getInstance(String, Object+)` covers both provider overloads, which is the rule's `getInstance(alg, _)`"
KeyGeneratorSpec,g3,,,KeyGenerator.cryptsl,,order-unmapped,the rejected-algorithm twin over the same `getInstance(String)` call as g1; the rule states the algorithm in CONSTRAINTS (:45) and an ORDER has no symbol for a call it rejects on a constraint
KeyGeneratorSpec,init,i1,event,KeyGenerator.cryptsl,25,mapped,`init(int)` is the rule's keySize branch; this one event is also the rule's i3
KeyGeneratorSpec,init,i3,event,KeyGenerator.cryptsl,29,mapped,the second half of the same pointcut: `init(AlgorithmParameterSpec)` is the rule's params branch
KeyGeneratorSpec,initRandom,i5,event,KeyGenerator.cryptsl,33,mapped,`init(SecureRandom)`; split off the merged init event so `randomized[ranGen]` has the argument bound
KeyGeneratorSpec,initRandomSize,i2,event,KeyGenerator.cryptsl,27,mapped,"`init(int, SecureRandom)`"
KeyGeneratorSpec,initRandomSpec,i4,event,KeyGenerator.cryptsl,31,mapped,"`init(AlgorithmParameterSpec, SecureRandom)`"
KeyGeneratorSpec,gk1,gk,event,KeyGenerator.cryptsl,37,mapped,`generateKey()`
KeyManagerFactorySpec,g1,g1,event,KeyManagerFactory.cryptsl,19,mapped,
KeyManagerFactorySpec,g2,g2,event,KeyManagerFactory.cryptsl,21,mapped,
KeyManagerFactorySpec,g3,,,KeyManagerFactory.cryptsl,,order-unmapped,"the invalid-algorithm accuser over the same `getInstance(String)` call as g1; the rule states `algo in {PKIX}` in CONSTRAINTS, and an ORDER has no symbol for a call it rejects on a constraint. Same reading as KeyPairGeneratorSpec.g3 and CipherSpec.g3"
KeyManagerFactorySpec,init,Init,aggregate,KeyManagerFactory.cryptsl,29,mapped,"one event over `init(KeyStore, char[])` and `init(ManagerFactoryParameters)`, which is the rule's `Init := i1 | i2` whole; the same shape as TrustManagerFactorySpec.init"
KeyManagerFactorySpec,gkm1,gkm,event,KeyManagerFactory.cryptsl,31,mapped,`kms = getKeyManagers()`; the `.mop` numbers it gkm1 and the rule gkm
KeyPairSpec,c1,co,event,KeyPair.cryptsl,17,mapped,"`new KeyPair(PublicKey, PrivateKey)` is the rule's `co: KeyPair(consPub, consPriv)`; the two REQUIRES the body reads are CONSTRAINTS-side clauses and cost no symbol"
KeyPairSpec,gpu,pu,event,KeyPair.cryptsl,19,mapped,
KeyPairSpec,gpr,pr,event,KeyPair.cryptsl,21,mapped,
KeyStoreSpec,g1,g1,event,KeyStore.cryptsl,45,mapped,`getInstance(String)` on the accepted-type branch; the rule's g1 is the one-argument overload
KeyStoreSpec,g2,,,KeyStore.cryptsl,,order-unmapped,"the rejected-type twin over the same `getInstance(String)` call as g1 -- the pointcut is the same one-argument overload under the negated `ConscryptAliasTable.matches` guard, so this is NOT the rule's g2, which is `getInstance(keyStoreAlg, _)`. The type is a CONSTRAINTS clause (`keyStoreAlg in {..}`, :89) and an ORDER has no symbol for a call it rejects on a constraint"
KeyStoreSpec,load,Loads,aggregate,KeyStore.cryptsl,55,mapped,"one `load(..)` event over both `load(InputStream, char[])` and `load(LoadStoreParameter)`, which is the aggregate whole"
KeyStoreSpec,store,Stores,aggregate,KeyStore.cryptsl,61,mapped,"one `store(..)` event over both `store(LoadStoreParameter)` and `store(OutputStream, char[])`, which is the aggregate whole"
KeyStoreSpec,ge1,gE,event,KeyStore.cryptsl,63,mapped,"`getEntry(String, ProtectionParameter)`"
KeyStoreSpec,se1,sE,event,KeyStore.cryptsl,65,mapped,"`setEntry(String, Entry, ProtectionParameter)`"
KeyStoreSpec,gk1,gk,event,KeyStore.cryptsl,75,mapped,"`getKey(String, char[])`; the `.mop` binds the returned Key, which is what the rule's `key = getKey(..)` binds"
KeyStoreSpec,g3,g2,event,KeyStore.cryptsl,47,mapped,"`getInstance(String, Object+)` -- the rule's own g2, `getInstance(keyStoreAlg, _)`, whose wildcard second position is what the `Object+` pointcut covers. Added by task 9.16; before it the file had no two-argument event at all and the rule's g2 had no `.mop` symbol"
MacSpec,g1,g1,event,Mac.cryptsl,33,mapped,"`getInstance(String)`. The rule declares g1 and g2 over the same signature `getInstance(macAlg)`, and so does the source it is generated from (MetaCrySL samples/jca/base/Mac.cryptsl:17-18, whose OBJECTS carry no provider), so the two declarations cannot be told apart by their text. The association is by declaration order against the API's two String-taking overloads -- a judgement, which is why this row carries a reason"
MacSpec,g2,g2,event,Mac.cryptsl,35,mapped,"`getInstance(String, String)`, the provider overload; see the g1 row for why the rule's two declarations read alike. `getInstance(String, Provider)` exists on android-30 and neither side declares it"
MacSpec,g3,,,Mac.cryptsl,,order-unmapped,the unsafe-algorithm accuser over the same `getInstance(String)` call as g1; `macAlg in {..}` is a CONSTRAINTS clause (Mac.cryptsl:71) and an ORDER has no symbol for a call it rejects on a constraint. Same reading as CipherSpec.g3 and KeyPairGeneratorSpec.g3. The erasure is also what makes the `ere`'s `g3* g1 | g3* g2` prefix read as the rule's `Gets`
MacSpec,i1,i1,event,Mac.cryptsl,39,mapped,`init(Key)`
MacSpec,i2,i2,event,Mac.cryptsl,41,mapped,"`init(Key, AlgorithmParameterSpec)`"
MacSpec,update,u1,event,Mac.cryptsl,45,mapped,`update(byte)`; the rule's `u1: update(inp)` is over the primitive `byte inp` (Mac.cryptsl:9). The `.mop` keeps the name `update` for this one overload after the aggregate split
MacSpec,updateBytes,u2,event,Mac.cryptsl,47,mapped,"`update(byte[])`. The rule declares that signature twice, as u2 and u4, and its source does too (samples/jca/base/Mac.cryptsl:26,28), so this one event stands for both symbols and no other event can claim u4"
MacSpec,updateBytes,u4,event,Mac.cryptsl,51,mapped,the rule's second declaration of `update(pre_input)`; see the u2 row
MacSpec,updateRange,u3,event,Mac.cryptsl,49,mapped,"`update(byte[], int, int)`"
MacSpec,updateBuffer,,,Mac.cryptsl,,order-unmapped,"`update(ByteBuffer)` is an overload android-30 declares and api30 does not: `Updates` names four events and none of them is this one. The event stands so the aggregate split does not narrow what the automaton observes, and a call outside the rule's alphabet has no ORDER symbol"
MacSpec,f1,f1,event,Mac.cryptsl,55,mapped,"`doFinal()` returning `byte[]`, the rule's `f1: output1 = doFinal()`"
MacSpec,f1Input,f2,event,Mac.cryptsl,57,mapped,"`doFinal(byte[])` is the rule's f2; the numbering is crossed against the `.mop`, whose f2 is the rule's f3"
MacSpec,f2,f3,event,Mac.cryptsl,59,mapped,"`doFinal(byte[], int)` is the rule's `f3: doFinal(output1, outOffset)`, the overload that writes the tag into a buffer the caller owns"
MessageDigestSpec,g1,g1,event,MessageDigest.cryptsl,29,mapped,`getInstance(String)` on the accepted-algorithm branch
MessageDigestSpec,g2,g2,event,MessageDigest.cryptsl,31,mapped,"`getInstance(String, String)`; the rule's g2 is `getInstance(digestAlg, _)`, one symbol over both provider overloads"
MessageDigestSpec,g3,g2,event,MessageDigest.cryptsl,31,mapped,"`getInstance(String, Provider)`, the other half of the rule's `_`; two `.mop` events stand for the one symbol"
MessageDigestSpec,g4,,,MessageDigest.cryptsl,,order-unmapped,"the rejected-algorithm accuser over the same `getInstance(String)` call as g1; it carries MESSAGEDIGEST-ALG-02 in its own body, so deleting it would lose a report, and the rule states the algorithm in CONSTRAINTS (:63), not in ORDER"
MessageDigestSpec,update,Updates,aggregate,MessageDigest.cryptsl,43,mapped,"one `update(..)` event over all four overloads the rule names apart, which is the aggregate whole"
MessageDigestSpec,d1,d1,event,MessageDigest.cryptsl,45,mapped,`digest()`
MessageDigestSpec,d2,d2,event,MessageDigest.cryptsl,47,mapped,"`digest(byte[])`, the rule's DWOU"
MessageDigestSpec,d3,d3,event,MessageDigest.cryptsl,49,mapped,"`digest(byte[], int, int)`"
SecretKeySpec,e1,ge,event,SecretKey.cryptsl,15,mapped,"this specification translates `SecretKey.cryptsl`, not `SecretKeySpec.cryptsl` -- its object is `javax.crypto.SecretKey` and its one event is `getEncoded()`, the rule's `ge`. The sibling `SecretKeySpecSpec` is the one mapped to `SecretKeySpec.cryptsl`"
CertPathTrustManagerParametersSpec,c1,c1,event,CertPathTrustManagerParameters.crysl,7,mapped,
DHParameterSpecSpec,c1,c1,event,DHParameterSpec.crysl,9,mapped,
DHParameterSpecSpec,c2,c2,event,DHParameterSpec.crysl,10,mapped,"the three-argument overload the rule names apart as `c2`; `ORDER Con` takes `c1 | c2`, so the two events stand for two symbols and not for one"
DSAParameterSpecSpec,c1,c1,event,DSAParameterSpec.crysl,9,mapped,
ECGenParameterSpecSpec,c1,c1,event,ECGenParameterSpec.crysl,7,mapped,
ECParameterSpecSpec,c1,c1,event,ECParameterSpec.crysl,10,mapped,"the pointcut binds no argument -- the rule states no CONSTRAINTS clause over the four the constructor takes -- and it is still that constructor, so the symbol is `c1`"
KeySpec,ge1,ge1,event,Key.crysl,7,mapped,"`getEncoded()`, the rule's one event and the only member of `GetEnc`. The `.mop` writes `ere : ge1*` where the rule writes `GetEnc*`; the star is the same star"
KeyStoreBuilderParametersSpec,c1,c1,event,KeyStoreBuilderParameters.crysl,7,mapped,"the pointcut is written over `Object+` because the DEX matcher's `TypeResolver.toDescriptor` cannot spell the nested `KeyStore.Builder`, and the rule's declared type is restored in the body with an `instanceof`. The event is still the rule's `c1: KeyStoreBuilderParameters(builder)`: what the pointcut widens is the match, not the association"
MGF1ParameterSpecSpec,c1,c1,event,MGF1ParameterSpec.crysl,7,mapped,
OAEPParameterSpecSpec,c1,c1,event,OAEPParameterSpec.crysl,11,mapped,
PKIXParametersSpec,c1,c1,event,PKIXParameters.crysl,7,mapped,
